INFO:root:Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', epochs=3, epsilon=1e-06, gpu=None, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=3, task_name='LCQMC', warmup_ratio=0.1)
INFO:root:processing dataset...
WARNING:py.warnings:/cluster/home/it_stu116/.local/lib/python3.7/site-packages/gluonnlp/data/batchify/batchify.py:235: UserWarning: Padding value is not given and will be set automatically to 0 in data.batchify.Pad(). Please check whether this is intended (e.g. value of padding index in the vocabulary).
  'Padding value is not given and will be set automatically to 0 '

WARNING:py.warnings:/cluster/home/it_stu116/.local/lib/python3.7/site-packages/gluonnlp/data/sampler.py:352: UserWarning: Some buckets are empty and will be removed. Unused bucket keys=[116]
  str(unused_bucket_keys))

INFO:root:Now we are doing BERT classification training on cpu(0)!
[12:55:45] src/base.cc:49: GPU context requested, but no GPUs found.
INFO:root:[Epoch 3 Batch 5100/7467] loss=0.1348, lr=0.0000073, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 5110/7467] loss=0.1075, lr=0.0000073, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 5120/7467] loss=0.1916, lr=0.0000073, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 5130/7467] loss=0.1207, lr=0.0000073, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 5140/7467] loss=0.1596, lr=0.0000073, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 5150/7467] loss=0.1529, lr=0.0000073, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5160/7467] loss=0.1329, lr=0.0000073, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5170/7467] loss=0.1612, lr=0.0000073, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5180/7467] loss=0.1879, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5190/7467] loss=0.1530, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5200/7467] loss=0.0966, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5210/7467] loss=0.0956, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5220/7467] loss=0.1213, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5230/7467] loss=0.1803, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5240/7467] loss=0.1360, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5250/7467] loss=0.1285, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5260/7467] loss=0.1916, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5270/7467] loss=0.1027, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5280/7467] loss=0.1376, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5290/7467] loss=0.1297, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5300/7467] loss=0.1619, lr=0.0000072, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5310/7467] loss=0.1273, lr=0.0000071, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5320/7467] loss=0.1521, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5330/7467] loss=0.1141, lr=0.0000071, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5340/7467] loss=0.1836, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5350/7467] loss=0.1788, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5360/7467] loss=0.1032, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5370/7467] loss=0.1437, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5380/7467] loss=0.1176, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5390/7467] loss=0.1213, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5400/7467] loss=0.1791, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5410/7467] loss=0.0741, lr=0.0000071, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5420/7467] loss=0.1883, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5430/7467] loss=0.1671, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5440/7467] loss=0.1167, lr=0.0000071, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5450/7467] loss=0.1435, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5460/7467] loss=0.1835, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5470/7467] loss=0.1056, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5480/7467] loss=0.1128, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5490/7467] loss=0.1129, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5500/7467] loss=0.1247, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5510/7467] loss=0.1360, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5520/7467] loss=0.1296, lr=0.0000070, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5530/7467] loss=0.1319, lr=0.0000070, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5540/7467] loss=0.1274, lr=0.0000070, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5550/7467] loss=0.1276, lr=0.0000070, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5560/7467] loss=0.1665, lr=0.0000070, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5570/7467] loss=0.1202, lr=0.0000070, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5580/7467] loss=0.1175, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5590/7467] loss=0.1718, lr=0.0000069, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5600/7467] loss=0.1529, lr=0.0000069, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5610/7467] loss=0.0737, lr=0.0000069, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5620/7467] loss=0.1066, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5630/7467] loss=0.1317, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5640/7467] loss=0.1259, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5650/7467] loss=0.2004, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5660/7467] loss=0.1044, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5670/7467] loss=0.1481, lr=0.0000069, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5680/7467] loss=0.0833, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5690/7467] loss=0.1090, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5700/7467] loss=0.1516, lr=0.0000069, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5710/7467] loss=0.1439, lr=0.0000069, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5720/7467] loss=0.1050, lr=0.0000068, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5730/7467] loss=0.1617, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5740/7467] loss=0.1211, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5750/7467] loss=0.1431, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5760/7467] loss=0.1459, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5770/7467] loss=0.0986, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5780/7467] loss=0.1126, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5790/7467] loss=0.0909, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5800/7467] loss=0.1039, lr=0.0000068, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5810/7467] loss=0.0883, lr=0.0000068, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5820/7467] loss=0.1030, lr=0.0000068, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5830/7467] loss=0.1357, lr=0.0000068, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5840/7467] loss=0.1452, lr=0.0000068, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5850/7467] loss=0.1611, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5860/7467] loss=0.1529, lr=0.0000067, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5870/7467] loss=0.1302, lr=0.0000067, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5880/7467] loss=0.1765, lr=0.0000067, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5890/7467] loss=0.1324, lr=0.0000067, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5900/7467] loss=0.0984, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5910/7467] loss=0.0945, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5920/7467] loss=0.1073, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5930/7467] loss=0.1279, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5940/7467] loss=0.1688, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5950/7467] loss=0.0895, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5960/7467] loss=0.1696, lr=0.0000067, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 5970/7467] loss=0.1310, lr=0.0000067, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5980/7467] loss=0.1741, lr=0.0000067, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 5990/7467] loss=0.1722, lr=0.0000066, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6000/7467] loss=0.1561, lr=0.0000066, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6010/7467] loss=0.1532, lr=0.0000066, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6020/7467] loss=0.1159, lr=0.0000066, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6030/7467] loss=0.0868, lr=0.0000066, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6040/7467] loss=0.1372, lr=0.0000066, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6050/7467] loss=0.1142, lr=0.0000066, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6060/7467] loss=0.1268, lr=0.0000066, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6070/7467] loss=0.1597, lr=0.0000066, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6080/7467] loss=0.1257, lr=0.0000066, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6090/7467] loss=0.1513, lr=0.0000066, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6100/7467] loss=0.1649, lr=0.0000066, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6110/7467] loss=0.1868, lr=0.0000066, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6120/7467] loss=0.1272, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6130/7467] loss=0.1256, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6140/7467] loss=0.1665, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6150/7467] loss=0.1125, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6160/7467] loss=0.1482, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6170/7467] loss=0.1253, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6180/7467] loss=0.1362, lr=0.0000065, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 6190/7467] loss=0.0839, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6200/7467] loss=0.1361, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6210/7467] loss=0.1034, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6220/7467] loss=0.0821, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6230/7467] loss=0.1366, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6240/7467] loss=0.0887, lr=0.0000065, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6250/7467] loss=0.1458, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6260/7467] loss=0.1251, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6270/7467] loss=0.1155, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6280/7467] loss=0.1672, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6290/7467] loss=0.0970, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6300/7467] loss=0.1816, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6310/7467] loss=0.1633, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6320/7467] loss=0.1027, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6330/7467] loss=0.1347, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6340/7467] loss=0.1269, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6350/7467] loss=0.1424, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6360/7467] loss=0.1048, lr=0.0000064, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6370/7467] loss=0.1036, lr=0.0000064, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6380/7467] loss=0.0909, lr=0.0000064, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6390/7467] loss=0.1200, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6400/7467] loss=0.1420, lr=0.0000063, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6410/7467] loss=0.1475, lr=0.0000063, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6420/7467] loss=0.1090, lr=0.0000063, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6430/7467] loss=0.1272, lr=0.0000063, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6440/7467] loss=0.1523, lr=0.0000063, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6450/7467] loss=0.0783, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6460/7467] loss=0.1073, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6470/7467] loss=0.1177, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6480/7467] loss=0.1397, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6490/7467] loss=0.1931, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6500/7467] loss=0.1715, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6510/7467] loss=0.1090, lr=0.0000063, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6520/7467] loss=0.1061, lr=0.0000062, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6530/7467] loss=0.1373, lr=0.0000062, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6540/7467] loss=0.1421, lr=0.0000062, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6550/7467] loss=0.1931, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6560/7467] loss=0.1354, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6570/7467] loss=0.0749, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6580/7467] loss=0.1048, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6590/7467] loss=0.1576, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6600/7467] loss=0.1123, lr=0.0000062, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6610/7467] loss=0.1845, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6620/7467] loss=0.1476, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6630/7467] loss=0.0879, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6640/7467] loss=0.1228, lr=0.0000062, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6650/7467] loss=0.1183, lr=0.0000062, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6660/7467] loss=0.1186, lr=0.0000061, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6670/7467] loss=0.1027, lr=0.0000061, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6680/7467] loss=0.1392, lr=0.0000061, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6690/7467] loss=0.1609, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6700/7467] loss=0.1541, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6710/7467] loss=0.1360, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6720/7467] loss=0.1463, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6730/7467] loss=0.1069, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6740/7467] loss=0.1196, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6750/7467] loss=0.1664, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6760/7467] loss=0.1774, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6770/7467] loss=0.2107, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6780/7467] loss=0.1628, lr=0.0000061, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6790/7467] loss=0.1317, lr=0.0000060, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6800/7467] loss=0.0884, lr=0.0000060, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6810/7467] loss=0.1045, lr=0.0000060, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6820/7467] loss=0.1156, lr=0.0000060, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6830/7467] loss=0.0985, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6840/7467] loss=0.1550, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6850/7467] loss=0.1296, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6860/7467] loss=0.1151, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6870/7467] loss=0.1211, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6880/7467] loss=0.1282, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6890/7467] loss=0.1172, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6900/7467] loss=0.1117, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6910/7467] loss=0.1744, lr=0.0000060, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 6920/7467] loss=0.1735, lr=0.0000060, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6930/7467] loss=0.1011, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6940/7467] loss=0.1057, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6950/7467] loss=0.1893, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6960/7467] loss=0.1552, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6970/7467] loss=0.1487, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6980/7467] loss=0.1725, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 6990/7467] loss=0.1452, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7000/7467] loss=0.1748, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7010/7467] loss=0.1349, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7020/7467] loss=0.1102, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7030/7467] loss=0.1429, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7040/7467] loss=0.1626, lr=0.0000059, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7050/7467] loss=0.1805, lr=0.0000059, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7060/7467] loss=0.1430, lr=0.0000058, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7070/7467] loss=0.0909, lr=0.0000058, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7080/7467] loss=0.1305, lr=0.0000058, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7090/7467] loss=0.1309, lr=0.0000058, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7100/7467] loss=0.0618, lr=0.0000058, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7110/7467] loss=0.1195, lr=0.0000058, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7120/7467] loss=0.1065, lr=0.0000058, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7130/7467] loss=0.1935, lr=0.0000058, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7140/7467] loss=0.1871, lr=0.0000058, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7150/7467] loss=0.1258, lr=0.0000058, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7160/7467] loss=0.1058, lr=0.0000058, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7170/7467] loss=0.1141, lr=0.0000058, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7180/7467] loss=0.1362, lr=0.0000058, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7190/7467] loss=0.0967, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7200/7467] loss=0.1234, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7210/7467] loss=0.1756, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7220/7467] loss=0.1015, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7230/7467] loss=0.1315, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7240/7467] loss=0.2045, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7250/7467] loss=0.1228, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7260/7467] loss=0.1379, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7270/7467] loss=0.1534, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7280/7467] loss=0.1094, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7290/7467] loss=0.1146, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7300/7467] loss=0.1055, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7310/7467] loss=0.1523, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7320/7467] loss=0.1265, lr=0.0000057, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7330/7467] loss=0.1640, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7340/7467] loss=0.1102, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7350/7467] loss=0.1473, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7360/7467] loss=0.1435, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7370/7467] loss=0.1420, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7380/7467] loss=0.1257, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7390/7467] loss=0.1307, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7400/7467] loss=0.1082, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7410/7467] loss=0.1605, lr=0.0000056, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7420/7467] loss=0.1148, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7430/7467] loss=0.1371, lr=0.0000056, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 7440/7467] loss=0.0979, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7450/7467] loss=0.0868, lr=0.0000056, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 7460/7467] loss=0.0928, lr=0.0000055, metrics:accuracy:0.9531
INFO:root:Now we are doing evaluation on dev with cpu(0).
INFO:root:[Batch 10/1101] loss=0.3796, metrics:accuracy:0.9125
INFO:root:[Batch 20/1101] loss=0.4328, metrics:accuracy:0.8812
INFO:root:[Batch 30/1101] loss=0.2856, metrics:accuracy:0.8958
INFO:root:[Batch 40/1101] loss=0.5282, metrics:accuracy:0.8875
INFO:root:[Batch 50/1101] loss=0.3352, metrics:accuracy:0.8925
INFO:root:[Batch 60/1101] loss=0.3367, metrics:accuracy:0.8896
INFO:root:[Batch 70/1101] loss=0.2946, metrics:accuracy:0.8911
INFO:root:[Batch 80/1101] loss=0.5410, metrics:accuracy:0.8875
INFO:root:[Batch 90/1101] loss=0.3081, metrics:accuracy:0.8903
INFO:root:[Batch 100/1101] loss=0.3296, metrics:accuracy:0.8888
